78	4.56765467866459e-09
78.000200020002	4.44061288455288e-09
78.000400040004	4.05703441999544e-09
78.000600060006	3.51167211786745e-09
78.000800080008	2.98579940519811e-09
78.00100010001	2.74154380529931e-09
78.001200120012	2.94450870738001e-09
78.001400140014	3.45480052216506e-09
78.001600160016	4.00790766847081e-09
78.001800180018	4.41294425789608e-09
78.00200020002	4.56761421495722e-09
78.002200220022	4.43835706021939e-09
78.002400240024	4.05304033872753e-09
78.002600260026	3.50700898785475e-09
78.002800280028	2.9822956245963e-09
78.00300030003	2.74127769385327e-09
78.003200320032	2.94759507361322e-09
78.003400340034	3.45921286242584e-09
78.003600360036	4.01174733087336e-09
78.003800380038	4.41508895136673e-09
78.00400040004	4.5675557502967e-09
78.004200420042	4.43608509814186e-09
78.004400440044	4.0490360924215e-09
78.004600460046	3.50234703483104e-09
78.004800480048	2.97881027704843e-09
78.00500050005	2.74104181257247e-09
78.005200520052	2.95070095066563e-09
78.005400540054	3.46362700877725e-09
78.005600560056	4.01557701026562e-09
78.005800580058	4.41721752994872e-09
78.00600060006	4.56747928352288e-09
78.006200620062	4.43379702827804e-09
78.006400640064	4.04502174771227e-09
78.006600660066	3.49768637576712e-09
78.006800680068	2.9753435067423e-09
78.00700070007	2.74083616910502e-09
78.007200720072	2.9538261936707e-09
78.007400740074	3.46804284256873e-09
78.007600760076	4.01939663755783e-09
78.007800780078	4.41932996381713e-09
78.00800080008	4.56738481756279e-09
78.008200820082	4.4314928811848e-09
78.008400840084	4.04099737160503e-09
78.008600860086	3.4930271250257e-09
78.008800880088	2.97189545765583e-09
78.00900090009	2.74066076484269e-09
78.009200920092	2.95697065769623e-09
78.009400940094	3.47246024414681e-09
78.009600960096	4.02320614671662e-09
78.009800980098	4.4214262220616e-09
78.0100010001	4.56727235275261e-09
78.010201020102	4.42917268796754e-09
78.010401040104	4.03696303034515e-09
78.010601060106	3.48836940055092e-09
78.010801080108	2.968466271581e-09
78.01100110011	2.74051560319138e-09
78.011201120112	2.9601341968626e-09
78.011401140114	3.47687909356862e-09
78.011601160116	4.02700547090186e-09
78.011801180118	4.42350627677647e-09
78.01200120012	4.56714188999414e-09
78.012201220122	4.42683648040477e-09
78.012401240124	4.03291879351401e-09
78.012601260126	3.48371331752296e-09
78.012801280128	2.96505609314889e-09
78.01300130013	2.74040068380624e-09
78.013201320132	2.96331666525907e-09
78.013401340134	3.48129927467832e-09
78.013601360136	4.03079454187361e-09
78.013801380138	4.42557009804298e-09
78.01400140014	4.56699343075388e-09
78.014201420142	4.42448429034629e-09
78.014401440144	4.02886472745964e-09
78.014601460146	3.47905899533935e-09
78.014801480148	2.96166506485836e-09
78.01500150015	2.7403160045363e-09
78.015201520152	2.96651791672083e-09
78.015401540154	3.48572066708159e-09
78.015601560156	4.03457329450935e-09
78.015801580158	4.42761765820962e-09
78.01600160016	4.56682697797327e-09
78.016201620162	4.42211614958029e-09
78.016401640164	4.0248009010387e-09
78.016601660166	3.47440654909223e-09
78.016801680168	2.95829332811107e-09
78.01700170017	2.74026156211409e-09
78.017201720172	2.96973780501467e-09
78.017401740174	3.49014315393638e-09
78.017601760176	4.03834166169063e-09
78.017801780178	4.42964892750969e-09
78.01800180018	4.56664253150219e-09
78.018201820182	4.41973209000777e-09
78.018401840184	4.02072738312789e-09
78.018601860186	3.46975609738219e-09
78.018801880188	2.95494102623508e-09
78.01900190019	2.74023735145551e-09
78.019201920192	2.97297618283479e-09
78.019401940194	3.49456661805095e-09
78.019601960196	4.042099578455e-09
78.019801980198	4.43166387972331e-09
78.0200020002	4.56644009582074e-09
78.020202020202	4.41733214394088e-09
78.020402040204	4.01664424078429e-09
78.020602060206	3.46510775958519e-09
78.020802080208	2.95160830051252e-09
