78	8.41897025482061e-10	3.73799639956997e-09	6.05443727564156e-09
78.000666888963	8.42300207432284e-10	3.73765966857878e-09	6.05433427597809e-09
78.001333777926	8.42703378741576e-10	3.73732293976039e-09	6.05423127628876e-09
78.002000666889	8.43106539438667e-10	3.73698621391056e-09	6.05412827619337e-09
78.0026675558519	8.43509689431473e-10	3.73664949032496e-09	6.05402527481077e-09
78.0033344448149	8.43912828856512e-10	3.73631276902252e-09	6.05392227427485e-09
78.0040013337779	8.44315957767205e-10	3.735976051986e-09	6.0538192720962e-09
78.0046682227409	8.44719075938979e-10	3.73563933660321e-09	6.05371627018023e-09
78.0053351117039	8.45122183563819e-10	3.73530262386002e-09	6.05361326691656e-09
78.0060020006669	8.45525280593585e-10	3.73496591431077e-09	6.05351026445635e-09
78.0066688896299	8.45928366933297e-10	3.73462920641979e-09	6.05340726055644e-09
78.0073357785929	8.46331442738174e-10	3.73429250263526e-09	6.05330425670628e-09
78.0080026675558	8.46734507888596e-10	3.73395580124811e-09	6.05320125196828e-09
78.0086695565188	8.47137562480762e-10	3.73361910178834e-09	6.05309824719161e-09
78.0093364454818	8.47540606491059e-10	3.73328240579152e-09	6.05299524176632e-09
78.0100033344448	8.47943639852616e-10	3.7329457121951e-09	6.05289223579339e-09
78.0106702234078	8.4834666254796e-10	3.73260902108102e-09	6.05278922881979e-09
78.0113371123708	8.48749674743426e-10	3.7322723328541e-09	6.05268622249535e-09
78.0120040013338	8.49152676367162e-10	3.73193564779502e-09	6.05258321473657e-09
78.0126708902968	8.49555667345926e-10	3.73159896485568e-09	6.05248020767333e-09
78.0133377792598	8.49958647686085e-10	3.73126228454088e-09	6.05237719924344e-09
78.0140046682228	8.50361617559456e-10	3.73092560808552e-09	6.05227419041804e-09
78.0146715571857	8.50764576798601e-10	3.73058893298306e-09	6.05217118147988e-09
78.0153384461487	8.51167525428837e-10	3.73025226130608e-09	6.05206817156027e-09
78.0160053351117	8.51570463430803e-10	3.72991559226213e-09	6.05196516158852e-09
78.0166722240747	8.5197339089988e-10	3.72957892544681e-09	6.05186215106851e-09
78.0173391130377	8.52376307764556e-10	3.72924226178366e-09	6.05175914029799e-09
78.0180060020007	8.52779214075668e-10	3.7289056006361e-09	6.05165612886439e-09
78.0186728909637	8.5318210985675e-10	3.72856894236964e-09	6.05155311685232e-09
78.0193397799266	8.53584994948638e-10	3.7282322874134e-09	6.05145010473026e-09
78.0200066688896	8.53987869528603e-10	3.72789563386158e-09	6.05134709224828e-09
78.0206735578526	8.54390733564438e-10	3.72755898407115e-09	6.05124407868943e-09
78.0213404468156	8.54793586915658e-10	3.727222336767e-09	6.05114106565987e-09
78.0220073357786	8.55196429799696e-10	3.72688569193355e-09	6.05103805170003e-09
78.0226742247416	8.55599262157691e-10	3.72654904980165e-09	6.05093503642833e-09
78.0233411137046	8.56002083846499e-10	3.72621241010213e-09	6.05083202213774e-09
78.0240080026676	8.56404895028098e-10	3.72587577334337e-09	6.05072900659899e-09
78.0246748916305	8.56807695645784e-10	3.72553914012909e-09	6.05062599110129e-09
78.0253417805935	8.57210485678846e-10	3.72520250890667e-09	6.05052297385473e-09
78.0260086695565	8.57613265194013e-10	3.72486588023012e-09	6.0504199571903e-09
78.0266755585195	8.58016034121331e-10	3.72452925391481e-09	6.05031693995262e-09
78.0273424474825	8.58418792477326e-10	3.7241926312191e-09	6.05021392265526e-09
78.0280093364455	8.58821540295316e-10	3.72385601047865e-09	6.05011090454108e-09
78.0286762254085	8.59224277570927e-10	3.72351939271499e-09	6.05000788598859e-09
78.0293431143715	8.59627004196336e-10	3.72318277803511e-09	6.04990486723754e-09
78.0300100033344	8.60029720413086e-10	3.72284616498166e-09	6.0498018482847e-09
78.0306768922974	8.60432426027195e-10	3.72250955585923e-09	6.04969882860042e-09
78.0313437812604	8.60835121064656e-10	3.72217294862089e-09	6.04959580783609e-09
78.0320106702234	8.61237805659454e-10	3.72183634387252e-09	6.04949278727379e-09
78.0326775591864	8.61640479598695e-10	3.72149974267781e-09	6.04938976672306e-09
78.0333444481494	8.62043143040677e-10	3.7211631430532e-09	6.04928674494721e-09
78.0340113371124	8.62445796002339e-10	3.72082654685463e-09	6.04918372304752e-09
78.0346782260754	8.6284843838384e-10	3.7204899540444e-09	6.04908070046009e-09
78.0353451150383	8.63251070168477e-10	3.72015336244968e-09	6.04897767842837e-09
78.0360120040013	8.63653691488108e-10	3.71981677433089e-09	6.04887465513197e-09
78.0366788929643	8.6405630226291e-10	3.71948018934822e-09	6.04877163102549e-09
78.0373457819273	8.64458902471712e-10	3.71914360646033e-09	6.04866860727792e-09
78.0380126708903	8.64861492212429e-10	3.71880702646298e-09	6.04856558232822e-09
78.0386795598533	8.65264071379231e-10	3.71847044875495e-09	6.04846255730149e-09
78.0393464488163	8.65666640082046e-10	3.71813387427944e-09	6.04835953197634e-09
78.0400133377793	8.66069198151982e-10	3.71779730215166e-09	6.04825650677177e-09
78.0406802267423	8.66471745797171e-10	3.71746073299117e-09	6.04815348056652e-09
78.0413471157052	8.66874282889696e-10	3.71712416644305e-09	6.04805045404391e-09
78.0420140046682	8.67276809470047e-10	3.71678760223337e-09	6.04794742721109e-09
78.0426808936312	8.67679325523976e-10	3.71645104119123e-09	6.04784439975504e-09
78.0433477825942	8.68081831086229e-10	3.7161144822499e-09	6.04774137135656e-09
78.0440146715572	8.68484326114915e-10	3.7157779268705e-09	6.04763834348129e-09
78.0446815605202	8.68886810594943e-10	3.71544137332743e-09	6.04753531434678e-09
